,,Arsenic,Nitrates,Uranium,DEHP
21127,2006,0.5,800.0,0.0,0.66
21127,2007,0.5,660.0,0.0,0.0
21127,2008,0.5,620.0,0.0,0.0
21127,2009,0.5,390.0,0.0,0.66
21127,2010,0.5,310.0,0.1,0.0
21127,2011,0.5,510.0,0.0,0.0
21127,2012,0.5,70.00000000000001,0.0,0.25
21127,2013,0.5,340.00000000000006,0.0,0.0
21127,2014,0.5,390.0,0.0,0.0
21127,2015,0.5,370.0,0.0,0.49
21127,2016,0.5,330.0,0.0,0.0
21129,1999,2.5,390.0,0.0,0.4
21129,2000,2.5,469.99999999999994,0.0,0.3
21129,2001,2.75,370.0,0.0,0.0
21129,2002,0.5,310.0,0.0,0.3
21129,2003,0.5,530.0000000000001,0.0,0.0
21129,2004,0.0,320.0,0.0,2.2
21129,2005,0.5,280.00000000000006,0.0,0.05
21129,2006,0.5,0.0,0.0,0.05
21129,2007,0.5,260.00000000000006,0.0,0.05
21129,2008,0.5,460.00000000000006,0.0,0.05
21129,2009,0.5,260.00000000000006,0.0,0.0
21129,2010,1.0,299.99999999999994,0.0,0.0
21129,2011,0.02,200.00000000000003,0.0,0.5
21129,2012,0.05,299.99999999999994,0.0,0.0
21129,2013,5.0,230.0,0.5,0.0
21129,2014,0.25,50.0,0.0,0.5
21129,2015,0.5,100.00000000000001,0.0,0.0
21129,2016,0.6,900.0,0.0,0.0
21131,1999,1.5,350.0,0.0,0.0
21131,2000,0.5,100.0,0.0,0.5
21131,2001,0.5,300.0,0.0,0.0
21131,2002,0.5,230.0,0.0,0.0
21131,2003,0.5,420.0,0.0,0.0
21131,2004,0.5,430.0,0.0,0.0
21131,2005,0.5,320.0,0.0,0.05
21131,2006,0.5,270.00000000000006,0.0,0.0
21131,2007,0.5,340.00000000000006,0.0,0.0
21131,2008,0.5,310.0,0.0,0.05
21131,2009,0.5,210.0,0.0,0.0
21131,2010,0.5,300.0,0.0,0.0
21131,2011,1.0,300.0,0.0,0.5
21131,2012,0.25,300.0,0.0,0.0
21131,2013,0.9000000000000001,200.0,0.0,0.0
21131,2014,0.25,200.00000000000003,0.0,0.5
21131,2015,0.25,200.00000000000003,0.0,0.0
21131,2016,0.25,300.0,0.0,0.0
21133,1999,1.1917975606128217,507.4497991967871,0.0,0.5
21133,2000,0.6326996482299229,283.86498016615525,0.0,2.7454256897063187
21133,2001,0.7445176259262031,267.24602112152314,0.0,0.9744652812975164
21133,2002,0.5,181.88680648520005,0.0,0.35167926220058926
21133,2003,0.5,802.2147850661906,0.0,0.22902283590015932
21133,2004,0.5,952.8255988023952,0.0,3.0
21133,2005,0.7507065298229957,201.12747285438047,0.0,1.6727311582846558
21133,2006,0.5,368.0789825970549,0.0,0.44974922239502335
21133,2007,0.5,162.82314442957014,0.0,0.36797083839611183
21133,2008,0.5,633.7408894838613,0.0,0.05000000000000001
21133,2009,0.5,510.22088353413653,0.0,0.30742053610663544
21133,2010,0.6419543281996813,288.9364866874907,0.0,0.0
21133,2011,0.8662860855843312,1101.2958321730252,1.5,0.5
21133,2012,0.3568303174132305,371.60865125777406,0.0,0.33639080123040865
21133,2013,0.406177099533437,426.4680219066184,0.0,0.0
21133,2014,1.5872647309183772,356.68589804218294,0.0,0.5
21133,2015,0.3508114374034003,523.7042239389987,0.0,0.32765487460554726
21133,2016,0.3508114374034003,357.7727180732645,0.0,0.0
21135,1999,0.8501367537489389,1178.3938507969442,0.0,0.38
21135,2000,0.0,1417.5497500707347,0.0,0.26
21135,2001,0.0,2449.2379515231537,0.0,0.0
21135,2002,0.5,38.01094029991512,0.0,0.0
21135,2003,0.0,1116.2642648307083,0.0,0.3
21135,2004,0.0,457.9835895501273,0.0,0.0
21135,2005,0.5,658.4174290295199,0.0,0.0
21135,2006,1.0,2462.3993209469018,0.0,0.6599999999999999
21135,2007,0.0,2359.9452985004245,0.0,0.0
21135,2008,1.0,1981.5552202206923,0.0,0.0
21135,2009,0.0,2547.3035933226447,0.0,0.6599999999999999
21135,2010,0.0,1919.726492502122,1.4,0.0
21135,2011,0.5,2069.128548524003,0.0,0.0
21135,2012,0.0,2049.5996168582374,0.0,0.3717624521072797
21135,2013,0.0,2097.369731800766,0.0,0.0
21135,2014,0.5,2358.6637312147022,0.0,0.0
21135,2015,0.0,2788.35147437166,0.0,0.25
21135,2016,0.0,3307.3273302988323,0.0,0.0
21137,1999,2.5,200.00000000000003,0.0,0.38
21137,2000,2.5,200.00000000000003,0.0,0.3
21137,2001,1.5,250.0,0.0,0.66
21137,2002,0.0,280.00000000000006,0.0,0.66
21137,2003,1.5,150.0,0.0,0.0
21137,2004,0.5,310.0,0.0,0.31
21137,2005,0.5,130.0,0.0,0.25
21137,2006,0.5,130.0,0.0,0.25
21137,2007,0.5,80.0,0.0,0.24
21137,2008,0.5,130.0,0.0,0.3
21137,2009,0.5,190.0,0.5,0.31
21137,2010,1.0,150.0,0.5,0.3
21137,2011,1.0,419.99999999999994,0.0,0.25
21137,2012,1.0,170.00000000000003,0.0,0.25
21137,2013,1.0,190.0,0.0,0.26
21137,2014,1.0,150.0,0.0,0.25
21137,2015,1.0,150.0,0.0,0.25
21137,2016,1.0,90.0,0.0,0.26
21139,1999,2.421913078797725,371.0282000696298,0.0,0.5
21139,2000,1.0,192.2130671927585,0.0,0.5
21139,2001,0.5,52.11790646396658,0.0,0.05
21139,2002,0.5,405.37355644591094,0.0,0.05
21139,2003,0.5,496.7711524864483,0.0,0.0
21139,2004,0.5,245.87948778380078,0.0,0.0
21139,2005,0.5,470.81938879723464,0.0,0.0
21139,2006,0.5,505.22900463508523,0.0,0.05
21139,2007,0.5,283.0120197973132,0.25,0.05
21139,2008,0.5,559.2772409458717,0.0,0.5
21139,2009,0.5,495.0844528242596,0.0,0.05
21139,2010,0.3623615366485977,380.8916647026475,0.0,0.0
21139,2011,1.447999057270799,543.5423049728965,0.0,0.0
21139,2012,0.05,249.5218781686296,0.0,0.65
21139,2013,5.0,548.6132126979174,0.0,0.55
21139,2014,5.0,237.23670417219932,0.5,0.0
21139,2015,0.25,303.70046823677404,0.25,0.66
21139,2016,5.0,377.5490949751904,0.5,0.48
21141,1999,1.5,1821.4911469344609,0.0,0.38
21141,2000,1.215644820295983,1245.0184989429176,0.0,0.5578097982708934
21141,2001,0.6774907505285412,1439.5362050739957,0.0,0.8069291754756871
21141,2002,1.0484275898520083,1373.1586945031713,0.0,0.20238502136215128
21141,2003,0.5,4750.0,0.0,0.0
21143,1999,1.5,480.9169805141641,0.0,0.5
21143,2000,1.0,261.45734403143933,0.0,0.5
21143,2001,0.5,388.3199607008351,0.0,0.05000000000000001
21143,2002,0.5,530.1653839855903,0.0,1.15
21143,2003,0.5,731.7913869330276,0.0,0.05
21143,2004,0.5,606.1930116472546,0.0,0.05000000000000001
21143,2005,0.5,391.9118136439268,0.0,0.20293128390596749
21143,2006,0.5,589.3394342762064,0.0,0.05
21143,2007,0.5,472.6372712146423,0.0,0.05
21143,2008,0.5,682.8901830282862,0.0,0.05
21143,2009,0.5,738.8435940099833,0.0,0.59
21143,2010,0.5,586.0399334442595,0.0,0.68
21143,2011,1.0,512.838602329451,0.0,0.527124773960217
21143,2012,0.25,522.1148086522462,0.0,0.5
21143,2013,0.25,582.5456053067993,0.0,0.5
21143,2014,0.6925130890052357,584.1791044776119,0.0,0.5
21143,2015,0.25,584.4003164556962,0.0,0.5
21143,2016,0.25,674.5411392405064,0.0,0.5
21145,1999,4.1969801402754,947.2693257388697,0.0,0.3290910881190069
21145,2000,1.045445594049657,557.5742656749428,0.0,0.0
21145,2001,0.5605941253995426,971.8158544529107,0.0,0.0
21145,2002,0.5605941253995426,616.9683244209474,0.0,0.057574265674942816
21145,2003,0.5,1203.6395861421236,0.0,0.0
21145,2004,0.5605941253995426,792.724766333904,0.0,0.3
21145,2005,0.5,602.1207943889839,0.0,0.8109128504991441
21145,2006,0.5302970626997713,956.6673231030251,0.0,0.05
21145,2007,0.5605941253995426,863.3326768969748,0.0,0.05
21145,2008,0.5151485313498856,576.3604138578766,0.0,0.06363367821489706
21145,2009,0.5151485313498856,333.3307075878993,0.0,0.5
21145,2010,0.4854574099041098,297.2712950479451,0.0,0.49818217623801375
21145,2011,0.9703088785542242,20.29903200884674,0.0,0.5
21145,2012,0.2575742656749428,406.9683244209474,0.0,0.48666929241210066
21145,2013,0.39391104782391345,402.120794388984,0.0,0.5030297062699771
21145,2014,0.39391104782391345,599.3940587460045,0.5,0.5048475300319634
21145,2015,0.39391104782391345,509.9980306909245,0.0,0.5048475300319634
21145,2016,0.39391104782391345,900.0000000000001,0.0,0.6484871161740869
21147,1999,1.5,50.0,0.0,0.4
21147,2000,1.0,100.0,0.0,0.0
21147,2001,0.5,130.0,0.0,0.9299999999999999
21147,2002,0.5,100.0,0.0,0.56
21147,2003,0.5,280.0,0.0,0.3
21147,2004,13.75,540.0000000000001,0.0,0.3
21147,2005,0.5,110.0,0.0,0.18
21147,2006,0.5,70.0,0.0,0.05
21147,2007,0.5,110.0,0.0,0.05
21147,2008,0.5,110.0,0.0,0.05
21147,2009,0.5,80.0,0.0,0.05
21147,2010,0.5,110.0,0.0,0.5
21147,2011,1.0,280.0,0.0,0.5
21147,2012,0.25,80.0,0.0,0.0
21147,2013,0.25,200.0,0.0,0.0
21147,2014,1.56,130.0,0.0,0.5
21147,2015,1.0,80.0,0.0,0.0
21147,2016,1.0,50.0,0.0,0.25
21149,1999,2.809720885466795,1135.3185755534168,0.0,0.5
21149,2000,1.0,932.623676612127,0.0,0.5465678537054861
21149,2001,0.5,1461.1472569778634,0.0,0.0
21149,2002,0.5,1111.3494433885419,0.0,1.1272305185989682
21149,2003,0.5,799.6470268802607,0.0,0.43
21149,2004,0.5,960.3556882975835,0.0,0.05
21149,2005,0.5,972.7667662231876,0.0,0.05
21149,2006,0.5,1044.398588107521,0.0,0.2030491447189791
21149,2007,0.5,946.3127884876459,0.0,0.05
21149,2008,0.5,941.987510181917,0.0,0.05
21149,2009,0.5,762.6961715992397,0.0,0.05
21149,2010,0.5,1004.8954656530003,0.0,0.0
21149,2011,1.0,1311.3494433885419,0.7,0.5
21149,2012,0.6755817136600055,1048.836572679989,0.0,0.5
21149,2013,0.25,1168.4095264166438,0.0,0.0
21149,2014,0.25,963.5577942735949,0.0,0.5
21149,2015,0.25,1133.1919406150582,0.0,0.5
21149,2016,0.25,1135.2173913043478,0.0,0.0
21151,1999,5.499523523440575,525.0784114685836,0.0,0.5
21151,2000,0.8884526941641979,223.3104762693957,0.0,0.4102473692909482
21151,2001,0.5248596465786911,246.5262787180709,0.0,0.05
21151,2002,0.5,246.5262787180709,0.0,0.5591725880963726
21151,2003,0.5124298232893456,257.6776946821073,0.0,0.23241718630233477
21151,2004,0.5,530.97801992915,0.0,0.05254275456225702
21151,2005,0.5,215.95968593979822,0.0,0.08125251186012306
21151,2006,0.5,214.4554701580659,0.0,0.7584383165855835
21151,2007,0.5,87.19956081291045,0.0,0.05
21151,2008,0.5124298232893456,159.08744380684055,0.0,0.061186840960411014
21151,2009,0.5124298232893456,308.5807213440782,0.0,0.4516876633171167
21151,2010,0.48806736964222824,201.47873464398916,0.03,0.5
21151,2011,0.9756375463528827,269.4868554618715,0.0,0.43453108491640946
21151,2012,0.24508287406011187,232.0565879243582,0.0,0.48240185679178305
21151,2013,0.2993670622960361,87.97626223783492,0.0,0.5
21151,2014,0.3374146270577733,278.46256046168855,0.0,0.5216412364285566
21151,2015,0.3018010836395342,288.6603973344959,0.0,0.5
21151,2016,0.6539571526437068,206.03952585580535,0.5,0.38
21153,1999,0.5,40.0,0.0,0.0
21153,2000,0.5,10.0,0.0,0.28
21153,2001,0.5,60.0,0.0,0.0
21153,2002,15.0,100.0,0.0,0.0
21153,2003,0.5,640.0,0.0,1.53
21153,2004,0.5,50.0,0.0,0.44
21153,2005,0.5,170.00000000000003,0.0,0.41
21153,2006,0.5,160.0,0.0,0.05
21153,2007,0.5,50.0,0.0,0.05
21153,2008,0.5,50.0,0.0,0.05
21153,2009,0.5,50.0,0.0,0.0
21153,2010,1.0,50.0,0.0,0.5
21153,2011,1.0,50.0,0.0,0.5
21153,2012,0.25,300.0,0.0,0.5
21153,2013,0.25,50.00000000000001,0.0,0.5
21153,2014,1.5,250.0,0.0,0.25
21153,2015,1.0,250.0,0.0,0.0
21153,2016,1.0,29.999999999999996,0.5,0.0
21155,1999,1.5,210.0,0.0,0.0
21155,2000,1.0,140.00000000000003,0.0,0.0
21155,2001,0.5,250.0,0.0,2.7
21155,2002,0.5,460.00000000000006,0.0,1.01
21155,2003,0.5,110.0,0.0,0.05
21155,2004,0.5,510.00000000000006,0.0,0.05
21155,2005,0.5,300.0,0.0,0.05
21155,2006,0.5,100.0,0.0,0.05
21155,2007,0.5,160.0,0.0,0.05
21155,2008,0.5,140.00000000000003,0.0,0.05
21155,2009,0.5,330.0,0.0,0.0
21155,2010,0.5,50.0,0.0,0.0
21155,2011,1.0,50.0,0.0,0.5
21155,2012,0.5,50.0,0.0,0.0
21155,2013,0.7,50.0,0.0,0.0
21155,2014,0.5,50.0,0.0,0.5
21155,2015,0.6,50.0,0.0,0.0
21155,2016,0.25,50.0,0.0,0.0
21157,1999,1.5,191.78974011831534,0.0,0.4322890218186513
21157,2000,0.7944131413409653,255.95574457960325,0.0,0.5
21157,2001,0.5,241.38271823465203,0.0,0.6498301960023287
21157,2002,0.5,202.49580598640256,0.0,0.33959484840354176
21157,2003,0.5,193.71751478941636,0.0,0.05
21157,2004,0.5,244.7698239601184,0.0,0.7
21157,2005,0.5,202.13844252163162,0.0,0.685153791969946
21157,2006,0.5,592.0096362608929,0.0,0.10475807172882569
21157,2007,0.5,124.09335727109516,0.0,0.049999999999999996
21157,2008,0.5,179.14147805868677,0.0,0.05
21157,2009,1.0,151.60520352002825,0.0,0.1555406493158036
21157,2010,0.0,155.82364540718723,0.5,0.10395377546121665
21157,2011,0.7701559192678055,169.16090296376962,0.0,0.4692311912763185
21157,2012,0.0,201.08190834976602,0.0,0.5
21157,2013,0.0,267.40199502640473,0.0,0.0
21157,2014,2.4348239287229534,175.71460504624326,0.0,0.540637954413379
21157,2015,0.0,251.23722251622428,0.25,0.5
21157,2016,0.0,256.30622521027317,0.5,0.0
21159,1999,0.5,410.0,0.0,0.0
21159,2000,0.5,20.0,0.0,0.26
21159,2001,3.0,200.0,0.0,0.0
21159,2002,0.5,80.0,0.0,0.0
21159,2003,0.5,200.0,0.0,0.3
21159,2004,0.0,230.0,0.0,0.0
21159,2005,1.0,270.0,0.0,0.0
21159,2006,0.5,400.0,0.0,0.66
21159,2007,0.5,400.0,0.0,0.0
21159,2008,0.5,110.0,0.0,0.0
21159,2009,0.5,210.0,0.0,0.66
21159,2010,0.5,190.0,0.0,0.0
21159,2011,0.5,320.0,0.0,0.0
21159,2012,0.5,410.0,0.0,0.25
21159,2013,0.5,230.0,0.0,0.0
21159,2014,0.5,220.0,0.0,0.0
21159,2015,0.5,310.0,0.0,0.25
21159,2016,0.5,200.0,0.0,0.0
21161,1999,1.204102889231048,1598.5911148499779,0.0,0.0
21161,2000,1.0,1774.0896526859754,0.0,0.41063614148940436
21161,2001,0.5,1757.6673476745584,0.0,0.0
21161,2002,0.5,1710.6737972198855,0.0,0.66
21161,2003,0.5,2539.990385770941,0.0,0.3
21161,2004,0.5,1039.9046588951649,0.0,0.05
21161,2005,0.6308736930657373,1288.853102591836,0.0,0.05
21161,2006,0.5,1260.253174698554,0.0,0.66
21161,2007,0.5,1416.1819492849418,0.0,0.0
21161,2008,0.5,945.6123062131956,0.0,0.05
21161,2009,0.5,971.084805512158,0.0,0.66
21161,2010,0.5,967.4858791010696,0.0,0.0
21161,2011,0.8114209029363458,1041.1412891078799,0.0,0.5
21161,2012,0.25,1098.6895836656563,0.0,0.26
21161,2013,0.25,1181.6897267381528,0.0,0.0
21161,2014,0.7588637149775165,1333.8291248702872,0.0,0.5
21161,2015,0.25,1149.9498443445175,0.0,0.25
21161,2016,0.5,1263.1684538222069,0.0,0.0
21163,1999,0.9188553210869895,1125.6565963260969,0.0,0.3
21163,2000,0.9814306936350131,1443.0807907667695,0.0,0.3
21163,2001,0.5,770.2429026871109,0.0,0.4676483983604068
21163,2002,0.6452861697282526,1105.9875512372855,0.0,0.406204645513891
21163,2003,0.5,1027.700015181418,0.0,0.55
21163,2004,0.5,955.1313192652194,0.0,1.02
21163,2005,0.5,1040.0880522240777,0.0,0.21119252147549267
21163,2006,0.5,518.8700312639571,0.0,0.05
21163,2007,0.0,520.3215721304153,0.0,0.0
21163,2008,0.5,566.7708798570791,0.0,0.41758374274229565
21163,2009,0.0,418.70477891916033,0.0,0.0
21163,2010,0.0,347.2577043322912,0.28,0.0
21163,2011,0.358865564984368,201.60786065207682,0.0,0.66
21163,2012,0.0,554.67619472979,0.0,0.0
21163,2013,0.0,379.517641804377,0.0,0.0
21163,2014,2.3543060651845455,446.7623570041011,0.0,0.46259011439671927
21163,2015,0.0,496.4018994172243,0.0,0.0
21163,2016,0.0,393.524714008202,0.0,0.0
21165,2003,0.0,130.0,0.0,0.0
21165,2005,2.0,200.0,0.0,0.9
21165,2006,1.67,155.0,0.0,1.45
21165,2007,0.5,265.0,0.0,0.66
21165,2008,0.5,90.0,0.0,0.66
21165,2009,0.5,195.0,0.0,0.66
21165,2010,0.5,265.0,0.0,0.66
21165,2011,0.5,345.0,0.0,0.0
21165,2012,0.5,165.0,0.0,0.25
21165,2013,0.5,205.0,0.0,0.0
21165,2014,0.5,220.0,0.0,0.0
21165,2015,0.5,170.0,0.0,0.25
21165,2016,0.5,215.0,0.0,0.0
21167,1999,1.5,560.4975439708445,0.0,0.0
21167,2000,1.5,836.2192996355569,0.0,0.0
21167,2001,1.5,734.2386309618128,0.0,0.0
21167,2002,0.5,783.6048169862146,0.0,0.66
21167,2003,2.0,568.9700522896529,0.0,0.0
21167,2004,0.5,700.0,0.0,0.0
21167,2005,0.5,783.2879099984154,0.0,0.05
21167,2006,0.5,997.1082237363333,0.0,0.05
21167,2007,0.5,670.0,0.0,0.0
21167,2008,0.5,579.9999999999999,0.0,0.3
21167,2009,0.5,640.0,0.0,0.0
21167,2010,1.0,1150.0,0.0,0.0
21167,2011,1.0,250.0,0.0,0.25
21167,2012,1.0,370.0,0.0,0.0
21167,2013,1.0,680.0000000000001,0.5,0.0
21167,2014,1.0,570.0,0.5,0.26
21167,2015,2.5,400.0,0.0,0.25
21167,2016,1.0,599.9999999999999,0.0,0.26
21171,1999,6.0,880.0,0.0,0.0
21171,2000,0.0,300.0,0.0,0.0
21171,2001,0.5,50.0,0.0,0.05
21171,2002,0.5,700.0,0.0,0.05
21171,2003,0.5,900.0,0.0,0.0
21171,2004,0.5,50.0,0.0,0.0
21171,2005,0.5,7170.0,0.0,0.0
21171,2006,0.5,50.0,0.0,0.05
21171,2007,0.5,610.0,0.0,0.0
21171,2008,0.5,1179.9999999999998,0.0,0.0
21171,2009,0.5,839.9999999999999,0.0,0.05
21171,2010,0.5,740.0,0.0,0.0
21171,2011,1.0,500.0,0.0,0.0
21171,2012,0.25,900.0,0.0,0.5
21171,2013,0.25,900.0,0.0,0.0
21171,2014,0.25,900.0,0.0,0.0
21171,2015,0.25,700.0,0.0,0.5
21171,2016,0.25,800.0,0.0,0.0
21173,1999,3.0,1100.0000000000002,0.0,0.0
21173,2000,1.0,1200.0,0.0,0.0
21173,2001,0.5,460.00000000000006,0.0,0.05
21173,2002,0.5,780.0,0.0,0.05
21173,2003,0.5,770.0,0.0,0.0
21173,2004,0.5,890.0,0.0,0.0
21173,2005,0.5,239.99999999999997,0.0,0.0
21173,2006,0.5,360.0,0.0,0.05
21173,2007,0.5,469.99999999999994,0.0,0.05
21173,2008,0.5,50.00000000000001,0.0,0.05
21173,2009,0.5,250.0,0.0,0.0
21173,2010,0.5,50.00000000000001,0.0,0.0
21173,2011,1.0,500.0,0.0,0.5
21173,2012,0.25,50.00000000000001,0.0,0.0
21173,2013,0.5,900.0,0.0,0.0
21173,2014,3.7,500.0,0.0,0.5
21173,2015,0.7,699.9999999999999,0.0,0.0
21173,2016,0.25,50.00000000000001,0.0,0.0
21175,1999,0.5,90.0,0.0,0.0
21175,2000,0.5,10.0,0.0,0.26
21175,2001,2.0,210.0,0.0,0.0
21175,2002,0.5,450.0,0.0,0.0
21175,2003,0.8300000000000001,210.0,0.0,0.98
21175,2004,0.0,390.0,0.0,3.0
21175,2005,1.0,29.999999999999993,0.0,0.0
21175,2006,0.5,200.0,0.0,0.66
21175,2007,1.0,190.0,0.0,0.0
21175,2008,0.5,50.0,0.0,0.0
21175,2009,0.5,200.0,0.0,0.66
21175,2010,0.5,40.0,0.0,0.0
21175,2011,0.5,150.0,0.0,0.0
21175,2012,0.5,10.0,0.0,0.25
21175,2013,0.5,300.0,0.0,0.0
21175,2014,0.5,110.0,0.0,0.0
21175,2015,0.5,230.0,0.0,0.25
21175,2016,0.5,20.0,0.0,0.0
21177,1999,1.5,331.45846201358864,0.0,0.5
21177,2000,1.0,122.23208770846202,0.0,0.5
21177,2001,0.5,977.6791229153798,0.0,0.0
21177,2002,0.5,1141.720969734404,0.0,0.4
21177,2003,0.5,926.185145151328,0.0,0.05
21177,2004,0.5,641.0361334156886,0.0,0.19964870290302655
21177,2005,0.5,666.9587708462013,0.0,0.3507025941939469
21177,2006,0.5,75.92263743051267,0.0,0.16557134033353918
21177,2007,0.5,936.5542001235331,0.0,0.05
21177,2008,0.5,952.1077825818406,0.0,0.05
21177,2009,0.5,646.2206609017912,0.0,0.05
21177,2010,0.7592263743051266,781.0183755404571,0.0,0.5
21177,2011,1.0,1022.1432983323039,0.0,0.5
21177,2012,0.25,877.6791229153798,0.0,0.0
21177,2013,0.25,957.2923100679432,0.0,0.0
21177,2014,1.013950836289914,830.6766345666496,0.0,0.5
21177,2015,0.47403999999999996,771.9066666666666,0.0,0.0
21177,2016,0.47403999999999996,747.6533333333333,0.0,0.0
21179,1999,2.5,469.99999999999994,0.0,0.43
21179,2000,2.5,700.0,0.0,0.3
21179,2001,5.0,800.0,0.0,0.0
21179,2002,0.0,790.0,0.0,0.66
21179,2003,1.5,1080.0,0.0,0.0
21179,2004,0.5,819.9999999999999,0.0,0.0
21179,2005,0.5,650.0,0.0,0.03
21179,2006,0.5,850.0,0.0,0.5
21179,2007,0.5,890.0,0.0,0.3
21179,2008,0.5,630.0,0.0,0.61
21179,2009,0.5,440.0,0.0,0.0
21179,2010,1.0,640.0,0.09,0.28
21179,2011,1.0,660.0000000000001,0.0,0.26
21179,2012,1.0,870.0,0.0,0.0
21179,2013,1.0,670.0,0.0,0.0
21179,2014,1.0,1100.0,0.0,0.25
21179,2015,1.0,1600.0,0.0,0.26
21179,2016,1.0,1500.0,0.0,0.0
21181,1999,1.5,473.2683365831708,0.0,0.5
21181,2000,1.0,370.7439628018598,0.0,0.5
21181,2001,0.5,570.0,0.0,2.2789440527973603
21181,2002,0.5,264.9707514624269,0.0,0.6816244187790611
21181,2003,0.5,732.602369881506,0.0,1.3133853307334633
21181,2004,0.6457927103644818,181.66341682915854,0.0,0.2541097945102745
21181,2005,0.5,178.29758512074397,0.0,0.1917219139043048
21181,2006,0.5,598.2390880455977,0.0,0.114148792560372
21181,2007,0.5,318.37558122093895,0.0,0.05
21181,2008,0.5,876.7511624418779,0.0,0.05
21181,2009,0.5,575.0682465876705,0.0,0.0
21181,2010,0.7915854207289635,333.34633268336586,0.0,0.0
21181,2011,1.0,774.9512524373781,0.0,0.5
21181,2012,0.3958902054897255,299.99999999999994,0.0,0.0
21181,2013,0.25,439.46882545093024,0.0,0.0
21181,2014,0.6249538417838374,834.157079960233,0.0,0.5
21181,2015,0.33143489954121186,600.0,0.0,0.0
21181,2016,0.3640088593576965,400.0,0.0,0.0
21183,1999,1.3264954215721252,1148.5238038609427,0.0,0.5
21183,2000,0.7987727434891188,955.1631188805646,0.0,0.0
21183,2001,0.5,986.8577092907993,0.0,0.7318752738425587
21183,2002,0.5,1374.5146073651247,0.0,0.7755270157938488
21183,2003,0.5,1185.3704364371506,0.0,1.4185845060800655
21183,2004,0.5,1134.244840948004,0.0,0.05
21183,2005,0.5,591.0607448107448,0.0,0.08152916314454776
21183,2006,0.5,1374.0307564422278,0.0,0.05
21183,2007,0.5,222.6820448877805,0.0,0.05
21183,2008,1.2276807980049875,1184.3142144638405,0.0,0.20233211233211235
21183,2009,0.3751034384362962,1112.286783042394,0.2,0.2630860230757996
21183,2010,0.9163218718790127,977.0332502078137,0.1,0.5
21183,2011,0.45423940149625935,1285.6371571072318,0.7,0.5
21183,2012,0.25,1272.3470490440566,0.0,0.5
21183,2013,4.06009758555917,1604.6914722445697,0.0,0.5
21183,2014,3.4995388517408346,1431.3369456613632,0.0,0.5
21183,2015,4.072589394692826,1345.8708016293906,0.0,0.6312408422798691
21183,2016,4.072589394692826,1552.4844362462534,0.0,0.5
21185,1999,0.5,720.0,0.0,0.3
21185,2000,0.0,2710.0,0.0,0.3
21185,2001,0.0,2700.0,0.0,0.3
21185,2002,1.0,1219.9999999999998,0.0,0.3
21185,2003,0.0,810.0,0.0,0.0
21185,2004,0.0,1020.0,0.0,0.0
21185,2005,0.5,410.0,0.0,0.3
21185,2006,0.0,1130.0,0.0,0.0
21185,2007,0.0,730.0,0.0,0.0
21185,2008,0.5,780.0000000000002,0.0,0.48
21185,2009,0.0,720.0,0.07,0.0
21185,2010,0.0,800.0000000000002,0.0,0.0
21185,2011,0.25,730.0,0.0,0.66
21185,2012,0.0,830.0,0.0,0.0
21185,2013,0.0,870.0,0.0,0.0
21185,2014,2.5,670.0000000000001,0.0,0.45999999999999996
21185,2015,0.0,630.0,0.0,0.0
21185,2016,0.0,579.9999999999999,0.0,0.0
21189,1999,1.5,50.0,0.0,0.0
21189,2000,0.75,250.0,0.0,1.65
21189,2001,0.5,100.0,0.0,0.5
21189,2002,0.5,179.99999999999997,0.0,0.05
21189,2003,0.0,290.0,0.0,2.0
21189,2004,0.5,230.00000000000003,0.0,0.73
21189,2005,0.5,520.0,0.0,0.2
21189,2006,0.5,110.0,0.0,0.05
21189,2007,0.5,190.0,0.0,0.05
21189,2008,0.5,110.0,0.0,0.05
21189,2009,0.5,120.0,0.0,0.0
21189,2010,0.5,220.0,0.1,0.0
21189,2011,1.0,110.0,0.0,0.5
21189,2012,0.25,89.99999999999999,0.0,0.0
21189,2013,0.25,150.0,0.0,0.0
21189,2014,0.25,190.0,0.0,0.5
21189,2015,0.25,90.0,0.0,0.0
21189,2016,0.25,130.0,0.0,0.0
21191,1999,1.449390621772361,988.6593678991944,0.0,0.0
21191,2000,1.0,1202.4375129105556,0.0,0.5
21191,2001,0.5,1120.2437512910556,0.0,0.0
21191,2002,0.5,550.0,0.0,1.28
21191,2003,0.5,1360.0000000000002,0.0,0.05
21191,2004,0.5,750.0,0.0,0.05
21191,2005,0.5,360.0,0.0,0.05
21191,2006,0.5,330.0,0.0,0.05
21191,2007,0.5,270.0,0.0,0.3
21191,2008,0.5,689.9999999999999,0.0,0.05
21191,2009,0.5,550.0,0.0,0.0
21191,2010,0.5,440.0,0.0,0.0
21191,2011,1.0,700.0,0.0,0.5
21191,2012,0.25,500.0,0.0,0.0
21191,2013,0.25,500.0,0.0,0.0
21191,2014,0.25,500.0,0.0,0.5
21191,2015,0.25,400.0,0.0,0.0
21191,2016,0.25,500.0,0.0,0.0
21193,1999,1.13,490.0,0.0,0.5
21193,2000,1.0,400.00000000000006,0.0,0.0
21193,2001,0.5,200.00000000000003,0.0,0.0
21193,2002,0.5,340.0,0.0,0.05000000000000001
21193,2003,0.5,340.0,0.0,0.0
21193,2004,0.5,500.0,0.0,0.0
21193,2005,0.5,260.00000000000006,0.0,0.05000000000000001
